"","MYD.CHL.A","MYD.CHL.B","MYD.CHL.C","MYD.MOCK.A","MYD.MOCK.B","MYD.MOCK.C","WT.CHL.A","WT.CHL.B","WT.CHL.C","WT.MOCK.A","WT.MOCK.B","WT.MOCK.C"
"1420816_at",7.60381856732249,8.26417280735339,6.95843497936348,7.47857753754863,7.56521644850281,7.69381915728031,8.18359133144366,8.59539548601759,8.13664180567658,7.67971296833544,8.0488583016028,7.87108787392965
"1416004_at",11.5947704085889,11.4201153560628,11.5691934102718,11.2203112344073,11.0865708049726,10.9103968522964,11.416168027015,11.6826112946571,11.7098634291958,11.2555567021094,11.5409409519745,11.0696564323744
"1460590_s_at",11.4136169862839,11.2380011204658,10.8098280287948,10.9212837602108,11.0346195129933,10.3534858682199,10.9166841863455,10.4406003643228,10.5252263374978,11.1716503641784,11.1561839165074,10.7506048277276
"1439005_x_at",5.76205877103679,7.31317704040799,6.30845236925328,5.85865752664056,7.30848758383234,6.27759814961017,5.88578514050027,5.79320251934785,6.3690169717912,6.09237071538587,6.32982779856291,6.20837059130672
"1435824_at",9.72449162948545,9.33695906111257,9.74091114427717,9.70066080673787,9.73012453633858,10.108954538263,9.38832662198772,9.43159547321904,9.54751131745774,9.920776141927,9.90038366999191,10.0911699284227
"1426208_x_at",11.2471223298163,10.7985552377575,11.5802118785802,11.5158748490774,11.5669547182101,11.4846398623596,10.8370010683634,10.7624948932272,10.8999611519735,11.6040915141819,11.7337094003573,11.6113653002764
"1423800_at",9.86985468472365,9.2494867661687,9.22371218987999,9.52007988724569,9.27972089567458,8.84115730448713,9.65779445676623,9.70679449950435,9.46100964466905,9.6753484686162,9.5188718804941,8.96598319973785
"1425831_at",6.81449223969222,7.19621055019675,7.24832274765718,7.27534959763934,7.396622837058,7.52012551218809,7.17640741153301,6.53915423774349,7.44679687670602,7.08319053613455,6.85713273949668,7.20199073938821
"1448434_at",9.33432175473611,8.28596272474835,9.31965605632182,9.32383549438858,8.78410080033897,9.31903419425344,9.11816483259974,9.10201258512301,8.73448607902296,9.43087049631621,9.18010121764454,9.53490432465778
"1452045_at",9.31013066955192,9.77735780271189,8.51809326966228,9.18180504442629,9.9805507120203,8.92961274923071,9.40520534077913,9.14936824430034,8.86842950312637,9.49327516201158,9.25743355443899,9.26586667226762
"1436910_at",7.92098858839253,9.92445941380844,8.67206192130651,8.42470251681437,10.4886747987975,8.93961566711104,7.99616384672598,7.41154210025568,8.19487978765311,8.43706922445406,8.17734846038767,8.88444079895826
"1425664_at",6.72424014250547,7.21024323067301,6.27653116409068,6.75107007755511,7.20250688970471,6.9285435996477,6.71343738335704,7.26806931137299,6.83959665007722,6.9188002200152,6.92532371521958,7.17426870588557
"1451554_a_at",9.12893175808226,9.6977992197491,9.94250789778462,9.42004937950093,9.71866359893282,9.5574799819927,9.21879162778958,9.17187737992442,9.65093156426027,9.45092945695081,9.05081461439727,9.6438650845304
"1427430_at",7.52819942766535,8.19262693282569,7.36916380971301,7.70871654828718,8.12403039930135,7.81872080906607,7.77908659886976,7.98067780015161,7.48200395812875,7.73570617200456,7.60431696120716,8.08933573801268
"1449069_at",8.2368205755083,9.59702016483423,8.07319108747276,8.33843397643112,9.89761358822262,8.68871459551446,8.28080433472721,8.20743367235773,8.53913474968203,8.66114892010795,8.36219054694046,8.3719355023187
"1456169_at",7.56750280825884,7.44928662655899,7.86970321023283,7.92302216830516,7.86643431917865,8.01692908439734,7.35674936717261,7.42351718768276,7.56684887828446,7.90922319739882,7.73183264594073,7.81086774366543
"1420865_at",7.15481136114635,6.38153926004211,7.36271786736917,7.17170032923187,6.82638353315252,7.10673501270044,6.85848689630748,6.998251912586,6.54128120839041,7.24417707935652,7.31406295124959,7.28321405233545
"1451188_at",8.58619140745881,9.80230159499139,7.87488434238338,8.31437353026934,9.98896342476517,8.273783385732,8.51139266510069,8.78419126515575,8.33820442282529,8.60420294790251,8.45217013901531,8.8089790370588
"1424349_a_at",8.09236851588539,9.62470636385158,7.87682466550875,7.7722928214387,9.86962431536864,7.27254878167945,7.92421663374337,8.24225702521148,7.65614919732272,7.9128271615479,7.83139799412254,7.48838626836639
"1452519_a_at",10.9816511300187,10.7208418874491,10.3624071288694,10.3827371923367,10.3322882286946,11.3260038697308,11.6545938620905,11.6677994476755,11.2061043525728,10.3340095549635,10.7696685851202,11.5332172418371
"1419207_at",6.20617349763926,5.73380223894446,6.42165452371592,6.44209808229491,5.7844616371655,6.19933027114512,5.97985935036916,5.90332207115247,6.00230379968449,6.4092632330291,6.18160274488769,6.53810926880494
